Delay [ns]	Avg StS	0204 Delay[ns]	0204 StS	0205 Delay[ns]	0205 StS	0206 Delay[ns]	0206 StS	0207 Delay[ns]	0207 StS	0208 Delay[ns]	0208 StS	0209 Delay[ns]	0209 StS	0210 Delay[ns]	0210 StS	0211 Delay[ns]	0211 StS
-2.147500e+01	-4.168514e+07	-2.147500e+01	-7.219109e+07	-2.147500e+01	-4.552931e+07	-2.147500e+01	-9.737591e+07	-2.147500e+01	-4.123257e+07	-2.147500e+01	-4.295930e+06	-2.147500e+01	-5.669352e+07	-2.147500e+01	4.351380e+07	-2.147500e+01	-5.967662e+07
-2.145000e+01	3.115450e+07	-2.145000e+01	-2.781581e+07	-2.145000e+01	1.205269e+08	-2.145000e+01	-3.049231e+07	-2.145000e+01	9.825011e+07	-2.145000e+01	-4.419274e+02	-2.145000e+01	7.503993e+07	-2.145000e+01	-2.518646e+07	-2.145000e+01	3.891410e+07
-2.142500e+01	8.485244e+06	-2.142500e+01	-1.164150e+06	-2.142500e+01	6.582984e+07	-2.142500e+01	1.726997e+07	-2.142500e+01	2.709001e+07	-2.142500e+01	2.152424e+07	-2.142500e+01	-6.935923e+07	-2.142500e+01	1.730344e+07	-2.142500e+01	-1.061217e+07
-2.140000e+01	-4.470213e+06	-2.140000e+01	2.334007e+07	-2.140000e+01	-3.226342e+07	-2.140000e+01	-4.833587e+06	-2.140000e+01	-2.192930e+07	-2.140000e+01	1.300494e+07	-2.140000e+01	4.286454e+07	-2.140000e+01	-5.358304e+07	-2.140000e+01	-2.361904e+06
-2.135000e+01	-3.613135e+07	-2.135000e+01	-7.113417e+07	-2.135000e+01	5.993199e+07	-2.135000e+01	-2.207045e+07	-2.135000e+01	-8.468630e+07	-2.135000e+01	-5.865299e+07	-2.135000e+01	-6.173936e+07	-2.135000e+01	1.152115e+06	-2.135000e+01	-5.185161e+07
-2.125000e+01	-6.528170e+06	-2.125000e+01	3.262994e+07	-2.125000e+01	-7.465866e+07	-2.125000e+01	-4.629472e+07	-2.125000e+01	2.618608e+07	-2.125000e+01	9.738320e+06	-2.125000e+01	-3.793180e+07	-2.125000e+01	-4.648126e+07	-2.125000e+01	8.458674e+07
-2.115000e+01	9.678407e+06	-2.115000e+01	1.171636e+07	-2.115000e+01	-6.627109e+07	-2.115000e+01	-3.107247e+02	-2.115000e+01	-1.975715e+07	-2.115000e+01	4.339679e+06	-2.115000e+01	1.016737e+07	-2.115000e+01	6.737329e+07	-2.115000e+01	6.985911e+07
-2.105000e+01	-1.883637e+06	-2.105000e+01	5.855692e+06	-2.105000e+01	-5.308695e+07	-2.105000e+01	-5.462120e+07	-2.105000e+01	7.136092e+07	-2.105000e+01	-1.517989e+07	-2.105000e+01	-1.360824e+07	-2.105000e+01	-2.426340e+07	-2.105000e+01	6.847397e+07
-2.075000e+01	-2.298919e+07	-2.075000e+01	2.342949e+07	-2.075000e+01	-1.530227e+07	-2.075000e+01	-4.025732e+06	-2.075000e+01	-6.132940e+07	-2.075000e+01	-2.940809e+07	-2.075000e+01	-3.622507e+07	-2.075000e+01	-6.819277e+07	-2.075000e+01	7.140351e+06
-2.045000e+01	-1.919880e+07	-2.045000e+01	2.256160e+07	-2.045000e+01	-9.116772e+07	-2.045000e+01	-2.032634e+07	-2.045000e+01	-1.759100e+07	-2.045000e+01	-1.594466e+07	-2.045000e+01	9.012666e+06	-2.045000e+01	-2.759009e+07	-2.045000e+01	-1.254484e+07
-2.015000e+01	-1.144864e+07	-2.015000e+01	-1.230991e+07	-2.015000e+01	2.433074e+07	-2.015000e+01	-8.345098e+07	-2.015000e+01	2.572844e+07	-2.015000e+01	1.143082e+08	-2.015000e+01	-3.963136e+07	-2.015000e+01	-1.259503e+08	-2.015000e+01	5.386049e+06
-1.985000e+01	-1.303079e+07	-1.985000e+01	-2.798034e+07	-1.985000e+01	-4.199757e+06	-1.985000e+01	-7.862990e+07	-1.985000e+01	-5.221023e+07	-1.985000e+01	-1.946257e+06	-1.985000e+01	1.115650e+07	-1.985000e+01	-2.488247e+07	-1.985000e+01	7.444616e+07
-1.975000e+01	-6.079218e+06	-1.975000e+01	8.518476e+07	-1.975000e+01	1.486732e+07	-1.975000e+01	-4.496786e+07	-1.975000e+01	-2.558434e+07	-1.975000e+01	-5.779937e+06	-1.975000e+01	-1.621374e+07	-1.975000e+01	-5.076198e+07	-1.975000e+01	-5.377968e+06
-1.965000e+01	-5.767429e+06	-1.965000e+01	9.511400e+07	-1.965000e+01	-5.518521e+07	-1.965000e+01	1.035525e+08	-1.965000e+01	-7.599507e+07	-1.965000e+01	-5.867542e+06	-1.965000e+01	-3.465963e+07	-1.965000e+01	-2.299389e+07	-1.965000e+01	-5.010459e+07
-1.960000e+01	1.852206e+07	-1.960000e+01	1.238938e+07	-1.960000e+01	7.049440e+07	-1.960000e+01	1.756321e+07	-1.960000e+01	1.557014e+07	-1.960000e+01	3.113292e+07	-1.960000e+01	-5.457756e+02	-1.960000e+01	5.972860e+07	-1.960000e+01	-5.870161e+07
-1.957500e+01	2.882589e+07	-1.957500e+01	-4.443909e+07	-1.957500e+01	7.296982e+07	-1.957500e+01	5.285667e+07	-1.957500e+01	8.876283e+07	-1.957500e+01	7.094424e+07	-1.957500e+01	-9.911275e+07	-1.957500e+01	8.114899e+07	-1.957500e+01	7.476394e+06
-1.955000e+01	-4.877678e+06	-1.955000e+01	-9.274292e+06	-1.955000e+01	5.089061e+07	-1.955000e+01	5.526346e+06	-1.955000e+01	-3.222224e+07	-1.955000e+01	-1.476382e+07	-1.955000e+01	2.764685e+07	-1.955000e+01	4.139632e+07	-1.955000e+01	-1.082212e+08
-1.952500e+01	1.124277e+07	-1.952500e+01	-2.091212e+06	-1.952500e+01	1.005125e+08	-1.952500e+01	4.309944e+07	-1.952500e+01	-1.425497e+08	-1.952500e+01	5.723782e+07	-1.952500e+01	-2.679233e+07	-1.952500e+01	6.280508e+06	-1.952500e+01	5.424513e+07
-1.950000e+01	2.011259e+07	-1.950000e+01	-6.268182e+06	-1.950000e+01	-4.068061e+07	-1.950000e+01	3.444080e+07	-1.950000e+01	6.723048e+06	-1.950000e+01	2.550334e+07	-1.950000e+01	1.446862e+07	-1.950000e+01	5.355677e+07	-1.950000e+01	7.315692e+07
-1.947500e+01	2.871712e+05	-1.947500e+01	1.459115e+07	-1.947500e+01	6.122006e+07	-1.947500e+01	1.670240e+07	-1.947500e+01	-7.183497e+07	-1.947500e+01	3.050263e+07	-1.947500e+01	-2.175829e+07	-1.947500e+01	5.993198e+07	-1.947500e+01	-8.705759e+07
-1.945000e+01	7.563613e+06	-1.945000e+01	4.573119e+07	-1.945000e+01	-3.106654e+07	-1.945000e+01	-5.801101e+07	-1.945000e+01	1.013787e+07	-1.945000e+01	4.053166e+07	-1.945000e+01	5.197743e+07	-1.945000e+01	-4.203164e+06	-1.945000e+01	5.411466e+06
-1.942500e+01	-3.998942e+07	-1.942500e+01	-1.156827e+08	-1.942500e+01	7.535993e+07	-1.942500e+01	-6.546076e+07	-1.942500e+01	-1.009984e+08	-1.942500e+01	1.281547e+07	-1.942500e+01	-3.538757e+07	-1.942500e+01	-6.132647e+07	-1.942500e+01	-2.923489e+07
-1.940000e+01	-1.803682e+07	-1.940000e+01	7.958143e+07	-1.940000e+01	-5.367401e+07	-1.940000e+01	4.023000e+07	-1.940000e+01	4.549244e+06	-1.940000e+01	-2.780069e+07	-1.940000e+01	-1.856066e+07	-1.940000e+01	-4.813464e+07	-1.940000e+01	-1.204852e+08
-1.935000e+01	1.121632e+07	-1.935000e+01	-1.055046e+08	-1.935000e+01	-1.077464e+07	-1.935000e+01	6.689205e+07	-1.935000e+01	7.775915e+06	-1.935000e+01	1.094221e+07	-1.935000e+01	-1.462169e+07	-1.935000e+01	1.692434e+07	-1.935000e+01	1.180970e+08
-1.925000e+01	1.228427e+07	-1.925000e+01	-9.395845e+06	-1.925000e+01	-6.891792e+07	-1.925000e+01	6.963740e+07	-1.925000e+01	1.530361e+07	-1.925000e+01	-8.229571e+07	-1.925000e+01	5.300786e+07	-1.925000e+01	1.001225e+08	-1.925000e+01	2.081223e+07
-1.915000e+01	1.884362e+06	-1.915000e+01	1.365018e+07	-1.915000e+01	-1.091837e+06	-1.915000e+01	-3.267609e+06	-1.915000e+01	-4.371535e+07	-1.915000e+01	1.887504e+07	-1.915000e+01	5.272768e+07	-1.915000e+01	1.491145e+07	-1.915000e+01	-3.701466e+07
-1.905000e+01	1.651391e+07	-1.905000e+01	-4.724070e+07	-1.905000e+01	-4.137105e+07	-1.905000e+01	9.881924e+06	-1.905000e+01	1.247619e+07	-1.905000e+01	9.736410e+07	-1.905000e+01	5.299267e+07	-1.905000e+01	3.715270e+07	-1.905000e+01	1.085545e+07
-1.875000e+01	1.991037e+07	-1.875000e+01	-5.355354e+07	-1.875000e+01	-4.238293e+07	-1.875000e+01	6.783518e+07	-1.875000e+01	7.542992e+07	-1.875000e+01	1.696524e+07	-1.875000e+01	4.356723e+07	-1.875000e+01	7.221275e+07	-1.875000e+01	-2.079089e+07
-1.845000e+01	-1.070242e+07	-1.845000e+01	-7.160236e+07	-1.845000e+01	1.771228e+07	-1.845000e+01	-9.609742e+07	-1.845000e+01	-9.691699e+06	-1.845000e+01	-3.575948e+06	-1.845000e+01	-6.225778e+06	-1.845000e+01	5.866186e+07	-1.845000e+01	2.519972e+07
-1.815000e+01	-8.639446e+06	-1.815000e+01	-5.037289e+07	-1.815000e+01	-5.420814e+07	-1.815000e+01	1.909572e+07	-1.815000e+01	6.970263e+07	-1.815000e+01	-3.835622e+07	-1.815000e+01	-4.249596e+07	-1.815000e+01	-8.397051e+07	-1.815000e+01	1.114898e+08
-1.785000e+01	2.768942e+07	-1.785000e+01	2.226406e+07	-1.785000e+01	-1.077842e+06	-1.785000e+01	3.688290e+07	-1.785000e+01	1.644367e+07	-1.785000e+01	5.907184e+07	-1.785000e+01	-8.090862e+06	-1.785000e+01	1.445574e+07	-1.785000e+01	8.156583e+07
-1.775000e+01	-9.661590e+06	-1.775000e+01	-8.829712e+07	-1.775000e+01	-1.418559e+07	-1.775000e+01	2.918413e+07	-1.775000e+01	2.585794e+07	-1.775000e+01	8.802888e+07	-1.775000e+01	-4.042363e+07	-1.775000e+01	-1.857362e+07	-1.775000e+01	-5.888371e+07
-1.765000e+01	-6.468118e+06	-1.765000e+01	2.860100e+07	-1.765000e+01	-6.322443e+07	-1.765000e+01	6.700099e+06	-1.765000e+01	-5.194422e+07	-1.765000e+01	-9.683685e+06	-1.765000e+01	-4.467094e+07	-1.765000e+01	1.353182e+07	-1.765000e+01	6.894541e+07
-1.760000e+01	-4.737511e+07	-1.760000e+01	1.269970e+07	-1.760000e+01	-1.096744e+07	-1.760000e+01	-3.818757e+07	-1.760000e+01	9.396673e+06	-1.760000e+01	-3.251145e+07	-1.760000e+01	-6.528176e+07	-1.760000e+01	-1.001264e+08	-1.760000e+01	-1.540226e+08
-1.757500e+01	-2.009635e+07	-1.757500e+01	-7.734419e+07	-1.757500e+01	6.182596e+07	-1.757500e+01	-1.330164e+08	-1.757500e+01	-1.287406e+07	-1.757500e+01	1.079682e+07	-1.757500e+01	-2.036273e+06	-1.757500e+01	2.587497e+07	-1.757500e+01	-3.399762e+07
-1.755000e+01	1.009256e+07	-1.755000e+01	1.902922e+07	-1.755000e+01	6.207379e+07	-1.755000e+01	-9.391650e+07	-1.755000e+01	-2.108197e+07	-1.755000e+01	3.403276e+07	-1.755000e+01	-5.106861e+06	-1.755000e+01	6.758167e+07	-1.755000e+01	1.812838e+07
-1.752500e+01	-2.770178e+07	-1.752500e+01	-1.083200e+08	-1.752500e+01	2.063635e+07	-1.752500e+01	6.577436e+07	-1.752500e+01	-1.540267e+07	-1.752500e+01	-5.242427e+07	-1.752500e+01	-3.599325e+07	-1.752500e+01	2.290917e+07	-1.752500e+01	-1.187939e+08
-1.750000e+01	6.853953e+06	-1.750000e+01	-2.361042e+07	-1.750000e+01	7.697359e+06	-1.750000e+01	-3.646366e+07	-1.750000e+01	1.980622e+02	-1.750000e+01	4.362493e+07	-1.750000e+01	-1.030814e+06	-1.750000e+01	-1.358189e+07	-1.750000e+01	7.819592e+07
-1.747500e+01	3.569206e+06	-1.747500e+01	1.070921e+07	-1.747500e+01	3.640884e+07	-1.747500e+01	-9.940216e+07	-1.747500e+01	3.066066e+07	-1.747500e+01	2.066532e+07	-1.747500e+01	3.928038e+07	-1.747500e+01	-3.980633e+07	-1.747500e+01	3.003773e+07
-1.745000e+01	-2.339621e+07	-1.745000e+01	3.837460e+07	-1.745000e+01	7.144145e+07	-1.745000e+01	-6.632885e+07	-1.745000e+01	-8.730232e+07	-1.745000e+01	-8.559331e+06	-1.745000e+01	-8.808781e+07	-1.745000e+01	-6.075492e+07	-1.745000e+01	1.404748e+07
-1.742500e+01	8.416015e+06	-1.742500e+01	7.492288e+06	-1.742500e+01	5.953496e+07	-1.742500e+01	4.742149e+07	-1.742500e+01	-9.253128e+07	-1.742500e+01	-4.870542e+07	-1.742500e+01	2.077372e+07	-1.742500e+01	4.850404e+07	-1.742500e+01	2.483832e+07
-1.740000e+01	1.574595e+07	-1.740000e+01	3.650083e+07	-1.740000e+01	-1.981349e+07	-1.740000e+01	9.609317e+07	-1.740000e+01	1.879522e+07	-1.740000e+01	-7.767116e+06	-1.740000e+01	-4.422315e+07	-1.740000e+01	9.603107e+06	-1.740000e+01	3.677899e+07
-1.735000e+01	2.164002e+07	-1.735000e+01	-4.292284e+06	-1.735000e+01	-1.326242e+07	-1.735000e+01	4.269119e+07	-1.735000e+01	3.179477e+07	-1.735000e+01	4.949468e+06	-1.735000e+01	4.064321e+07	-1.735000e+01	7.383337e+07	-1.735000e+01	-3.237177e+06
-1.725000e+01	-2.994628e+07	-1.725000e+01	-1.350919e+08	-1.725000e+01	6.622938e+06	-1.725000e+01	8.092462e+06	-1.725000e+01	-6.416494e+07	-1.725000e+01	2.861389e+07	-1.725000e+01	-1.007483e+08	-1.725000e+01	-2.653204e+07	-1.725000e+01	4.363762e+07
-1.715000e+01	1.762773e+07	-1.715000e+01	-1.239615e+08	-1.715000e+01	5.255838e+07	-1.715000e+01	-2.075117e+07	-1.715000e+01	3.538594e+07	-1.715000e+01	1.483629e+07	-1.715000e+01	-6.191850e+06	-1.715000e+01	1.305914e+08	-1.715000e+01	5.855433e+07
-1.705000e+01	2.499021e+07	-1.705000e+01	-2.047249e+07	-1.705000e+01	1.182166e+08	-1.705000e+01	-1.742711e+07	-1.705000e+01	4.997927e+07	-1.705000e+01	1.048019e+08	-1.705000e+01	-1.242870e+07	-1.705000e+01	-4.653670e+07	-1.705000e+01	2.378894e+07
-1.675000e+01	3.610548e+07	-1.675000e+01	-1.185658e+07	-1.675000e+01	7.125101e+07	-1.675000e+01	1.734168e+07	-1.675000e+01	1.677983e+07	-1.675000e+01	5.065457e+07	-1.675000e+01	1.014217e+08	-1.675000e+01	8.467495e+07	-1.675000e+01	-4.142334e+07
-1.645000e+01	-1.055046e+07	-1.645000e+01	1.183198e+07	-1.645000e+01	-5.673985e+06	-1.645000e+01	-2.373874e+07	-1.645000e+01	-4.456465e+07	-1.645000e+01	-6.511019e+07	-1.645000e+01	4.557731e+07	-1.645000e+01	-7.595497e+06	-1.645000e+01	4.870050e+06
-1.615000e+01	2.446816e+07	-1.615000e+01	9.106543e+07	-1.615000e+01	1.194912e+08	-1.615000e+01	2.814855e+07	-1.615000e+01	9.040931e+06	-1.615000e+01	-9.292238e+06	-1.615000e+01	-4.551916e+07	-1.615000e+01	-4.891788e+07	-1.615000e+01	5.172844e+07
-1.585000e+01	-7.015016e+06	-1.585000e+01	-7.995028e+07	-1.585000e+01	-5.877257e+07	-1.585000e+01	-6.368558e+07	-1.585000e+01	7.058028e+07	-1.585000e+01	2.668272e+06	-1.585000e+01	-2.729720e+07	-1.585000e+01	1.077929e+08	-1.585000e+01	-7.455953e+06
-1.575000e+01	9.471511e+06	-1.575000e+01	5.467592e+07	-1.575000e+01	5.082423e+07	-1.575000e+01	1.662754e+07	-1.575000e+01	1.155596e+07	-1.575000e+01	-6.067319e+07	-1.575000e+01	2.123189e+07	-1.575000e+01	-2.277159e+07	-1.575000e+01	4.301326e+06
-1.565000e+01	1.499716e+07	-1.565000e+01	2.054166e+07	-1.565000e+01	2.972169e+07	-1.565000e+01	-2.670741e+07	-1.565000e+01	6.963844e+07	-1.565000e+01	-3.617123e+07	-1.565000e+01	7.105508e+06	-1.565000e+01	3.132788e+07	-1.565000e+01	2.452073e+07
-1.560000e+01	2.016789e+06	-1.560000e+01	1.448647e+07	-1.560000e+01	-4.493906e+07	-1.560000e+01	-2.048020e+07	-1.560000e+01	-4.238034e+07	-1.560000e+01	8.659818e+07	-1.560000e+01	-1.938486e+07	-1.560000e+01	2.406510e+07	-1.560000e+01	1.816902e+07
-1.557500e+01	-5.434524e+06	-1.557500e+01	-7.489300e+07	-1.557500e+01	2.597170e+07	-1.557500e+01	-1.412385e+07	-1.557500e+01	-1.024852e+07	-1.557500e+01	1.995428e+07	-1.557500e+01	-4.074833e+06	-1.557500e+01	3.633674e+07	-1.557500e+01	-2.239871e+07
-1.555000e+01	3.828084e+07	-1.555000e+01	1.119704e+08	-1.555000e+01	-4.585715e+07	-1.555000e+01	1.804159e+07	-1.555000e+01	1.051467e+08	-1.555000e+01	-1.078562e+07	-1.555000e+01	-3.677606e+07	-1.555000e+01	5.508442e+07	-1.555000e+01	1.094224e+08
-1.552500e+01	-2.006326e+06	-1.552500e+01	2.076145e+07	-1.552500e+01	4.943990e+07	-1.552500e+01	-4.010754e+07	-1.552500e+01	4.147104e+07	-1.552500e+01	1.890963e+07	-1.552500e+01	-3.600542e+07	-1.552500e+01	-2.820836e+07	-1.552500e+01	-4.231131e+07
-1.550000e+01	7.052611e+06	-1.550000e+01	-1.306184e+08	-1.550000e+01	4.378801e+07	-1.550000e+01	-1.247412e+07	-1.550000e+01	5.945748e+07	-1.550000e+01	8.858656e+07	-1.550000e+01	-7.223200e+06	-1.550000e+01	4.720220e+07	-1.550000e+01	-3.229764e+07
-1.547500e+01	3.941805e+07	-1.547500e+01	-2.801154e+07	-1.547500e+01	1.067017e+08	-1.547500e+01	4.377644e+07	-1.547500e+01	-4.399624e+07	-1.547500e+01	8.080792e+06	-1.547500e+01	1.033456e+08	-1.547500e+01	1.157586e+08	-1.547500e+01	9.689078e+06
-1.545000e+01	-3.180908e+07	-1.545000e+01	1.212306e+07	-1.545000e+01	-2.876225e+07	-1.545000e+01	8.762295e+06	-1.545000e+01	-1.025571e+08	-1.545000e+01	1.623558e+07	-1.545000e+01	-1.192145e+08	-1.545000e+01	-3.889082e+07	-1.545000e+01	-2.168935e+06
-1.542500e+01	3.599061e+07	-1.542500e+01	1.216903e+06	-1.542500e+01	5.769564e+07	-1.542500e+01	4.303948e+07	-1.542500e+01	7.840441e+07	-1.542500e+01	-8.090395e+06	-1.542500e+01	3.534737e+07	-1.542500e+01	4.021385e+07	-1.542500e+01	4.009766e+07
-1.540000e+01	-1.733693e+07	-1.540000e+01	-9.887374e+07	-1.540000e+01	4.758217e+07	-1.540000e+01	-4.507542e+07	-1.540000e+01	-5.239711e+06	-1.540000e+01	-2.183642e+07	-1.540000e+01	-2.269116e+07	-1.540000e+01	1.178091e+07	-1.540000e+01	-4.342079e+06
-1.535000e+01	-2.592611e+07	-1.535000e+01	-8.658720e+07	-1.535000e+01	5.028978e+06	-1.535000e+01	-2.905996e+07	-1.535000e+01	7.084064e+07	-1.535000e+01	1.375007e+06	-1.535000e+01	-5.226214e+07	-1.535000e+01	-5.611275e+07	-1.535000e+01	-6.063146e+07
-1.525000e+01	-1.480956e+07	-1.525000e+01	-4.631229e+07	-1.525000e+01	-1.257061e+07	-1.525000e+01	-1.138562e+07	-1.525000e+01	-3.155859e+07	-1.525000e+01	3.148981e+07	-1.525000e+01	-9.185769e+07	-1.525000e+01	8.092182e+07	-1.525000e+01	-3.720332e+07
-1.515000e+01	5.789685e+06	-1.515000e+01	1.347788e+07	-1.515000e+01	-8.160791e+07	-1.515000e+01	1.259825e+07	-1.515000e+01	2.088412e+07	-1.515000e+01	-1.194807e+06	-1.515000e+01	1.180063e+08	-1.515000e+01	-2.130881e+06	-1.515000e+01	-3.371547e+07
-1.505000e+01	-2.022761e+07	-1.505000e+01	-8.328079e+07	-1.505000e+01	-5.591740e+07	-1.505000e+01	1.269638e+07	-1.505000e+01	-7.902383e+07	-1.505000e+01	9.550122e+06	-1.505000e+01	8.529092e+07	-1.505000e+01	5.947725e+07	-1.505000e+01	-1.106135e+08
-1.475000e+01	2.243791e+07	-1.475000e+01	-3.430432e+07	-1.475000e+01	7.226877e+07	-1.475000e+01	6.443560e+07	-1.475000e+01	-6.767202e+07	-1.475000e+01	9.712807e+07	-1.475000e+01	2.699850e+07	-1.475000e+01	4.248651e+06	-1.475000e+01	1.639999e+07
-1.445000e+01	8.792666e+06	-1.445000e+01	8.566750e+05	-1.445000e+01	9.538070e+06	-1.445000e+01	-1.584612e+07	-1.445000e+01	2.778173e+07	-1.445000e+01	1.426461e+07	-1.445000e+01	2.068870e+07	-1.445000e+01	1.751836e+07	-1.445000e+01	-4.460715e+06
-1.415000e+01	-1.673089e+07	-1.415000e+01	5.394637e+06	-1.415000e+01	1.113632e+07	-1.415000e+01	-1.154175e+06	-1.415000e+01	1.469492e+07	-1.415000e+01	-7.342941e+07	-1.415000e+01	-7.434431e+07	-1.415000e+01	-4.258827e+07	-1.415000e+01	2.644317e+07
-1.385000e+01	-1.606278e+07	-1.385000e+01	-4.902487e+07	-1.385000e+01	-5.755757e+07	-1.385000e+01	5.739872e+06	-1.385000e+01	-2.194832e+07	-1.385000e+01	-6.623599e+07	-1.385000e+01	-1.143304e+06	-1.385000e+01	1.378081e+07	-1.385000e+01	4.788714e+07
-1.375000e+01	-7.410788e+06	-1.375000e+01	-4.150262e+07	-1.375000e+01	-3.137744e+07	-1.375000e+01	-4.385743e+07	-1.375000e+01	3.871100e+07	-1.375000e+01	-2.255535e+07	-1.375000e+01	2.630924e+07	-1.375000e+01	1.059064e+07	-1.375000e+01	4.395652e+06
-1.365000e+01	-4.062751e+07	-1.365000e+01	-3.153594e+07	-1.365000e+01	-8.844913e+07	-1.365000e+01	-6.885110e+07	-1.365000e+01	-5.882747e+07	-1.365000e+01	8.292821e+07	-1.365000e+01	-6.195677e+07	-1.365000e+01	-9.832817e+07	-1.365000e+01	2.939689e+02
-1.360000e+01	-1.746945e+07	-1.360000e+01	-1.162187e+08	-1.360000e+01	1.690418e+07	-1.360000e+01	3.233854e+07	-1.360000e+01	3.134340e+06	-1.360000e+01	-4.339858e+06	-1.360000e+01	-6.000282e+07	-1.360000e+01	-2.248653e+07	-1.360000e+01	1.091526e+07
-1.357500e+01	-5.319199e+06	-1.357500e+01	3.265769e+06	-1.357500e+01	-2.901552e+07	-1.357500e+01	1.739089e+07	-1.357500e+01	-3.643934e+07	-1.357500e+01	2.057760e+07	-1.357500e+01	-8.757408e+07	-1.357500e+01	2.125229e+07	-1.357500e+01	4.798880e+07
-1.355000e+01	1.090364e+07	-1.355000e+01	-9.085424e+02	-1.355000e+01	9.399128e+07	-1.355000e+01	-8.494878e+07	-1.355000e+01	-1.251425e+07	-1.355000e+01	-3.180529e+07	-1.355000e+01	-3.816292e+07	-1.355000e+01	2.710460e+07	-1.355000e+01	1.335654e+08
-1.352500e+01	5.480530e+06	-1.352500e+01	2.643052e+07	-1.352500e+01	-3.682627e+07	-1.352500e+01	3.149732e+07	-1.352500e+01	4.635075e+07	-1.352500e+01	-4.288996e+07	-1.352500e+01	-9.668074e+07	-1.352500e+01	4.169946e+07	-1.352500e+01	7.426316e+07
-1.350000e+01	-1.085265e+07	-1.350000e+01	4.513368e+07	-1.350000e+01	4.517226e+06	-1.350000e+01	-2.930570e+07	-1.350000e+01	-5.573862e+07	-1.350000e+01	1.092958e+07	-1.350000e+01	1.401064e+07	-1.350000e+01	-1.137583e+08	-1.350000e+01	3.739033e+07
-1.347500e+01	-5.717778e+06	-1.347500e+01	-4.283298e+07	-1.347500e+01	2.947141e+07	-1.347500e+01	-7.405537e+07	-1.347500e+01	4.213800e+06	-1.347500e+01	-1.052677e+08	-1.347500e+01	4.685205e+07	-1.347500e+01	-3.230577e+06	-1.347500e+01	9.910714e+07
-1.345000e+01	1.348203e+07	-1.345000e+01	-1.202557e+07	-1.345000e+01	4.742049e+07	-1.345000e+01	1.329519e+08	-1.345000e+01	9.510014e+06	-1.345000e+01	-4.407953e+06	-1.345000e+01	-1.995673e+07	-1.345000e+01	4.194828e+07	-1.345000e+01	-8.758422e+07
-1.342500e+01	1.795705e+06	-1.342500e+01	1.426989e+07	-1.342500e+01	2.944711e+07	-1.342500e+01	-4.759904e+07	-1.342500e+01	-5.422522e+07	-1.342500e+01	4.611628e+07	-1.342500e+01	1.882908e+07	-1.342500e+01	9.745404e+06	-1.342500e+01	-2.217865e+06
-1.340000e+01	3.546861e+07	-1.340000e+01	-7.714505e+06	-1.340000e+01	3.392176e+07	-1.340000e+01	5.494607e+07	-1.340000e+01	5.116267e+07	-1.340000e+01	-9.959035e+06	-1.340000e+01	6.058005e+07	-1.340000e+01	9.970180e+07	-1.340000e+01	1.110098e+06
-1.335000e+01	-1.553836e+06	-1.335000e+01	8.043208e+07	-1.335000e+01	-7.152011e+07	-1.335000e+01	6.576215e+07	-1.335000e+01	-1.186442e+08	-1.335000e+01	3.330139e+06	-1.335000e+01	9.694679e+07	-1.335000e+01	-9.530813e+07	-1.335000e+01	2.657059e+07
-1.325000e+01	4.417909e+07	-1.325000e+01	-6.497065e+07	-1.325000e+01	8.626472e+07	-1.325000e+01	3.396264e+07	-1.325000e+01	4.930691e+07	-1.325000e+01	2.217986e+07	-1.325000e+01	1.985793e+07	-1.325000e+01	1.754927e+08	-1.325000e+01	3.133864e+07
-1.315000e+01	-5.855161e+06	-1.315000e+01	1.992949e+07	-1.315000e+01	-2.758908e+07	-1.315000e+01	8.100477e+07	-1.315000e+01	-6.379756e+06	-1.315000e+01	-5.795723e+07	-1.315000e+01	2.013087e+07	-1.315000e+01	-3.816367e+07	-1.315000e+01	-3.781668e+07
-1.305000e+01	1.271077e+07	-1.305000e+01	3.873583e+07	-1.305000e+01	-1.834397e+07	-1.305000e+01	-4.753741e+07	-1.305000e+01	1.928349e+07	-1.305000e+01	3.341283e+06	-1.305000e+01	9.360841e+07	-1.305000e+01	3.367398e+07	-1.305000e+01	-2.107544e+07
-1.275000e+01	2.523792e+07	-1.275000e+01	3.100192e+07	-1.275000e+01	-3.434378e+07	-1.275000e+01	6.274370e+07	-1.275000e+01	3.886453e+07	-1.275000e+01	3.803600e+07	-1.275000e+01	8.716256e+07	-1.275000e+01	1.086991e+07	-1.275000e+01	-3.243144e+07
-1.245000e+01	-4.341849e+06	-1.245000e+01	-2.891728e+07	-1.245000e+01	-1.712664e+07	-1.245000e+01	3.754526e+07	-1.245000e+01	-7.991063e+07	-1.245000e+01	1.085012e+07	-1.245000e+01	1.399043e+07	-1.245000e+01	-2.345651e+07	-1.245000e+01	5.229046e+07
-1.215000e+01	1.044859e+07	-1.215000e+01	5.663178e+06	-1.215000e+01	5.710987e+07	-1.215000e+01	2.663548e+07	-1.215000e+01	-1.400191e+07	-1.215000e+01	-1.812940e+07	-1.215000e+01	-8.314674e+06	-1.215000e+01	4.276631e+07	-1.215000e+01	-8.140161e+06
-1.185000e+01	-2.096312e+07	-1.185000e+01	1.718414e+07	-1.185000e+01	2.317025e+07	-1.185000e+01	-4.699641e+07	-1.185000e+01	-2.649323e+07	-1.185000e+01	5.696234e+06	-1.185000e+01	-4.510967e+07	-1.185000e+01	2.311555e+07	-1.185000e+01	-1.182718e+08
